stat_id,game_id,player_id,minutes_played,points,rebounds,assists,steals,blocks,turnovers
9012,902,126,39,26,10,8,0,0,0
9013,902,112,35,18,2,6,4,2,4
9014,902,339,36,21,2,6,2,0,0
9015,902,285,28,14,6,1,4,3,1
9016,902,355,36,34,12,8,4,1,4
9017,902,135,30,33,14,11,0,2,6
9018,902,62,20,24,3,9,4,2,1
9019,902,337,33,5,7,0,3,4,2
9020,902,346,28,20,11,9,3,2,6
9021,903,315,30,15,12,5,0,2,6
9022,903,68,31,24,9,3,2,2,4
9023,903,177,20,2,4,11,0,1,2
9024,903,204,32,11,1,2,2,3,1
9025,903,286,21,34,7,2,4,0,1
9026,903,294,25,16,8,1,0,3,1
9027,903,334,39,30,2,7,4,2,2
9028,903,248,31,33,10,8,3,1,6
9029,903,388,32,22,15,4,1,1,0
9030,903,85,40,9,13,4,3,4,4
9031,904,216,38,29,0,11,3,2,5
9032,904,63,21,17,1,9,0,3,2
9033,904,62,16,21,7,11,1,0,2
9034,904,181,38,34,15,0,2,3,1
9035,904,106,32,6,10,9,1,1,6
9036,904,388,16,9,3,11,5,3,5
9037,904,238,15,28,8,1,3,3,4
9038,904,294,40,7,7,5,5,3,5
9039,904,356,28,17,2,1,4,3,6
9040,904,85,33,12,3,8,1,0,5
9041,905,344,26,17,11,1,4,3,4
9042,905,119,28,15,10,8,2,3,3
9043,905,366,37,10,12,7,4,2,6
9044,905,348,16,15,10,5,4,4,4
9045,905,175,16,23,6,3,1,2,2
9046,905,288,27,30,1,4,1,1,6
9047,905,249,16,12,9,4,2,4,4
9048,905,371,16,12,7,11,3,0,5
9049,905,195,19,19,0,2,2,0,6
9050,905,307,31,32,15,8,2,4,6
9051,906,175,39,9,8,9,0,3,4
9052,906,366,27,2,2,5,5,4,4
9053,906,287,32,22,3,0,0,0,4
9054,906,344,39,19,4,5,5,1,3
9055,906,222,23,3,10,1,3,4,2
9056,906,281,18,32,11,9,2,1,0
9057,906,296,24,27,4,0,4,3,6
9058,906,81,25,8,14,7,3,3,2
9059,906,52,37,4,1,7,1,0,1
9060,906,327,20,11,10,12,4,2,6
9061,907,268,25,33,3,2,0,2,3
9062,907,113,31,24,11,0,5,2,4
9063,907,336,27,5,9,12,4,4,3
9064,907,130,39,23,0,9,2,1,5
9065,907,320,18,26,5,1,3,3,3
9066,907,321,34,17,1,10,0,3,0
9067,907,360,35,31,15,8,5,4,6
9068,907,325,23,21,8,5,0,3,6
9069,907,45,16,16,1,3,3,4,3
9070,907,233,22,17,2,1,2,4,6
9071,908,149,22,6,7,4,4,3,2
9072,908,106,20,10,15,4,4,4,6
9073,908,346,21,22,4,4,5,0,2
9074,908,62,22,35,8,0,0,0,2
9075,908,76,36,35,0,7,2,2,4
9076,908,385,29,29,7,7,5,4,3
9077,908,78,20,12,10,0,5,4,5
9078,908,376,34,21,4,4,5,0,2
9079,908,267,26,13,2,4,1,0,6
9080,908,134,16,19,0,6,1,4,5
9081,909,389,25,23,2,8,3,2,6
9082,909,344,27,9,8,0,1,2,2
9083,909,366,35,18,0,12,3,0,0
9084,909,254,25,15,5,5,4,4,3
9085,909,222,24,27,15,1,1,0,0
9086,909,151,29,30,7,9,3,4,1
9087,909,324,35,18,2,2,5,3,0
9088,909,285,31,17,9,5,3,1,0
9089,909,59,29,8,3,0,1,2,5
9090,909,126,37,11,12,5,3,1,4
9091,910,277,40,30,4,11,5,0,2
9092,910,128,16,18,12,5,3,4,2
9093,910,92,27,27,12,2,3,0,1
9094,910,195,17,10,9,0,0,1,6
9095,910,66,38,13,12,5,1,3,1
9096,910,118,16,17,14,5,1,1,1
9097,910,205,26,25,8,9,4,1,0
9098,910,192,31,26,14,11,2,0,0
9099,910,197,34,17,6,10,2,2,1
9100,910,150,36,29,11,11,4,0,6
9101,911,204,40,15,10,6,5,4,2
9102,911,132,17,19,4,3,3,0,2
9103,911,87,38,34,10,5,0,1,0
9104,911,282,38,16,8,3,5,3,3
9105,911,218,17,6,6,5,5,4,6
9106,911,371,30,31,10,0,1,4,3
9107,911,299,26,2,1,1,0,0,4
9108,911,322,18,23,0,5,1,4,2
9109,911,190,32,16,1,8,1,0,0
9110,911,249,29,6,1,8,3,3,4
9111,912,299,25,28,7,4,3,1,3
9112,912,29,20,17,1,0,4,1,6
9113,912,371,16,28,6,3,4,3,5
9114,912,288,18,29,1,2,1,1,3
9115,912,195,39,19,4,11,0,3,4
9116,912,162,16,24,0,10,0,4,6
9117,912,301,22,12,11,11,2,0,1
9118,912,365,17,15,6,0,4,1,1
9119,912,110,34,14,6,4,3,1,1
9120,912,293,28,18,4,4,0,0,6
9121,913,121,34,8,9,11,2,3,1
9122,913,329,32,14,7,3,3,3,0
9123,913,198,29,29,5,11,5,4,0
9124,913,162,36,24,13,0,2,1,6
9125,913,365,24,21,0,8,5,2,3
9126,913,252,29,23,15,8,4,4,3
9127,913,57,32,32,15,8,0,0,3
9128,913,21,23,5,4,4,4,1,5
9129,913,323,31,29,12,5,1,3,5
9130,913,54,30,27,6,0,3,1,5
9131,914,299,29,15,3,12,4,1,5
9132,914,277,38,8,6,1,1,1,4
9133,914,74,27,5,14,9,1,3,2
9134,914,322,27,10,5,2,1,2,2
9135,914,249,24,26,7,9,3,1,6
9136,914,175,30,26,12,3,1,0,1
9137,914,287,40,20,2,5,5,4,4
9138,914,344,23,19,13,7,5,4,2
9139,914,163,32,21,14,1,5,3,3
9140,914,254,26,26,9,12,4,2,5
9141,915,283,40,34,1,8,0,2,2
9142,915,230,16,26,9,0,1,1,5
9143,915,123,38,24,12,10,1,3,6
9144,915,9,24,5,11,11,4,2,2
9145,915,368,17,21,11,7,1,1,4
9146,915,57,34,28,1,5,1,3,3
9147,915,214,17,28,14,7,4,0,4
9148,915,39,30,26,14,11,5,1,0
9149,915,207,24,7,4,4,3,4,2
9150,915,145,28,4,10,10,0,1,6
9151,916,25,19,3,5,4,5,0,6
9152,916,269,38,3,11,3,3,1,3
9153,916,233,21,26,7,8,2,3,4
9154,916,45,16,25,6,6,1,2,3
9155,916,321,36,27,11,4,4,0,4
9156,916,29,40,32,4,10,0,0,3
9157,916,69,28,19,7,10,5,4,4
9158,916,322,28,4,12,7,2,1,2
9159,916,288,29,25,0,7,5,0,1
9160,916,371,34,30,5,5,4,4,3
9161,917,22,40,34,15,5,2,1,5
9162,917,118,31,3,0,5,3,3,2
9163,917,77,17,35,4,10,4,2,5
9164,917,310,21,4,10,0,2,2,4
9165,917,343,21,6,15,3,5,0,0
9166,917,295,32,31,15,12,0,2,0
9167,917,221,39,22,15,4,1,4,4
9168,917,182,23,15,4,1,2,4,3
9169,917,374,28,11,5,12,3,1,0
9170,917,266,35,32,7,11,4,1,3
9171,918,37,25,28,15,5,4,2,5
9172,918,266,33,2,1,11,5,4,3
9173,918,120,23,16,14,5,3,4,1
9174,918,160,30,5,11,5,1,0,3
9175,918,295,27,24,1,4,1,2,6
9176,918,194,38,9,3,7,3,0,3
9177,918,368,19,17,1,2,2,4,1
9178,918,230,33,34,2,3,5,1,0
9179,918,256,19,33,4,11,5,2,3
9180,918,117,25,12,5,6,1,2,2
9181,919,174,40,13,4,9,1,0,6
9182,919,330,18,8,15,9,3,4,6
9183,919,154,26,8,9,5,0,4,2
9184,919,39,23,6,4,4,5,4,3
9185,919,145,28,5,1,1,2,3,1
9186,919,10,36,8,9,3,4,4,1
9187,919,90,38,2,9,12,2,3,1
9188,919,55,25,23,4,1,0,0,0
9189,919,206,30,12,1,7,3,0,2
9190,919,3,30,32,4,9,3,2,1
9191,920,108,29,14,4,9,2,3,0
9192,920,105,18,11,8,5,1,4,3
9193,920,116,37,16,7,8,4,2,3
9194,920,137,38,13,13,9,5,3,0
9195,920,125,30,13,14,9,0,4,3
9196,920,101,35,7,12,9,3,2,0
9197,920,95,29,16,13,11,2,2,4
9198,920,377,34,9,6,5,2,3,5
9199,920,391,27,24,4,2,4,4,3
9200,920,317,25,16,7,9,5,3,4
9201,921,295,25,27,5,9,4,3,5
9202,921,239,28,30,2,4,3,4,4
9203,921,37,32,27,6,2,3,3,2
9204,921,52,23,3,10,5,2,0,6
9205,921,86,32,14,8,8,2,0,1
9206,921,216,25,20,9,4,3,4,6
9207,921,93,19,32,0,9,1,3,4
9208,921,250,33,35,3,2,5,0,0
9209,921,280,37,22,10,3,1,4,5
9210,921,181,37,12,11,7,5,4,5
9211,922,227,35,10,10,6,1,0,6
9212,922,225,31,2,1,0,0,1,5
9213,922,1,32,9,0,12,3,2,0
9214,922,358,20,29,1,0,4,0,0
9215,922,397,22,6,4,8,0,3,5
9216,922,379,40,20,14,4,3,1,1
9217,922,23,27,26,9,0,3,3,1
9218,922,378,32,26,7,10,0,4,3
9219,922,381,22,18,10,11,2,2,6
9220,922,91,24,32,0,6,0,3,4
9221,923,62,18,12,15,9,0,0,0
9222,923,200,30,29,4,1,2,4,4
9223,923,157,30,16,2,4,2,0,5
9224,923,42,22,17,3,5,1,1,2
9225,923,228,20,22,6,12,1,1,0
9226,923,299,34,17,2,12,4,0,0
9227,923,66,38,8,2,2,4,2,6
9228,923,82,16,8,15,2,1,2,5
9229,923,288,23,27,15,7,5,4,5
9230,923,195,26,12,12,8,4,0,4
9231,924,130,23,11,7,8,1,4,0
9232,924,227,33,28,1,11,2,4,6
9233,924,320,37,6,2,7,0,0,0
9234,924,36,26,9,14,7,0,3,2
9235,924,208,38,19,7,10,5,2,3
9236,924,385,36,15,3,4,2,2,0
9237,924,170,26,28,9,10,5,1,0
9238,924,78,19,19,8,6,2,1,4
9239,924,362,38,23,11,2,5,2,1
9240,924,257,36,13,9,2,5,0,6
9241,925,379,36,24,9,3,1,4,4
9242,925,350,17,14,15,8,0,3,3
9243,925,3,19,11,8,4,0,2,6
9244,925,91,27,16,6,2,3,4,4
9245,925,23,37,20,10,12,4,1,0
9246,925,150,32,33,11,8,5,2,1
9247,925,14,26,33,5,4,4,1,6
9248,925,158,26,34,15,6,2,0,6
9249,925,205,16,27,13,4,3,4,0
9250,925,310,18,28,9,4,5,1,5
9251,926,140,24,6,10,5,0,0,6
9252,926,240,26,9,14,7,2,3,6
9253,926,12,31,26,2,10,1,1,6
9254,926,52,26,34,14,6,3,1,3
9255,926,345,34,5,2,1,4,3,1
9256,926,375,26,14,14,8,3,1,0
9257,926,77,29,5,3,10,5,1,6
9258,926,118,36,9,12,11,4,4,4
9259,926,158,29,35,1,3,1,1,1
9260,926,380,18,29,9,9,2,4,3
9261,927,198,32,2,6,0,3,0,5
9262,927,110,24,28,1,1,0,4,4
9263,927,329,26,34,15,2,2,2,0
9264,927,102,39,7,2,12,1,4,3
9265,927,162,38,16,0,12,1,0,6
9266,927,40,32,7,9,11,3,4,5
9267,927,253,18,2,14,11,3,2,1
9268,927,94,40,11,12,3,0,2,1
9269,927,256,23,16,4,10,1,2,5
9270,927,342,23,13,10,1,2,1,4
9271,928,177,24,3,15,5,1,3,0
9272,928,68,37,27,13,5,5,2,5
9273,928,43,21,9,3,3,5,0,4
9274,928,353,28,17,14,7,2,0,6
9275,928,87,36,7,8,2,1,4,2
9276,928,47,22,2,0,6,1,1,0
9277,928,395,25,3,8,7,4,1,3
9278,928,28,30,14,9,11,2,3,5
9279,928,298,21,20,13,10,2,1,5
9280,928,32,28,32,9,9,4,4,4
9281,929,118,34,9,14,7,1,3,6
9282,929,150,28,27,0,6,1,2,4
9283,929,343,21,31,15,2,2,2,3
9284,929,22,24,18,3,12,2,1,4
9285,929,205,27,27,1,8,3,0,6
9286,929,115,35,6,11,1,2,4,3
9287,929,184,32,31,6,6,4,4,2
9288,929,260,25,26,2,8,4,0,5
9289,929,111,22,20,6,11,0,3,6
9290,929,2,30,25,10,11,0,1,6
9291,930,397,31,34,5,9,2,3,1
9292,930,51,29,32,7,11,3,3,4
9293,930,1,33,35,0,1,4,3,1
9294,930,358,20,15,3,4,1,0,0
9295,930,144,36,13,10,3,2,0,2
9296,930,111,19,7,2,11,0,1,2
9297,930,314,33,26,12,12,3,4,6
9298,930,115,37,24,13,1,0,1,4
9299,930,2,21,24,7,0,0,4,1
9300,930,169,40,27,6,3,4,2,4
9301,931,325,30,26,3,2,3,3,2
9302,931,261,18,18,5,4,5,0,0
9303,931,326,16,28,1,0,2,0,4
9304,931,360,17,17,13,6,1,0,3
9305,931,394,27,29,2,0,1,0,0
9306,931,15,36,34,7,4,3,3,1
9307,931,169,17,5,3,1,5,0,3
9308,931,111,16,2,7,0,5,4,2
9309,931,125,33,32,7,7,0,3,0
9310,931,33,20,19,10,5,2,0,4
9311,932,309,19,12,4,6,3,2,0
9312,932,134,34,3,3,7,5,0,6
9313,932,138,35,24,13,9,5,2,4
9314,932,313,38,4,8,5,3,4,6
9315,932,385,32,19,15,1,2,1,2
9316,932,79,37,24,3,5,4,1,5
9317,932,80,32,21,7,6,2,3,4
9318,932,16,38,25,12,9,3,2,2
9319,932,356,39,16,0,2,3,4,4
9320,932,187,18,6,14,11,2,2,6
9321,933,367,17,12,0,5,2,0,2
9322,933,67,31,14,9,5,5,3,3
9323,933,275,39,10,10,4,0,1,6
9324,933,270,37,12,2,4,5,3,0
9325,933,229,30,32,2,8,5,2,1
9326,933,154,23,30,13,5,0,2,2
9327,933,207,30,26,15,4,2,2,1
9328,933,252,17,17,13,7,4,1,1
9329,933,330,28,13,15,11,5,4,2
9330,933,173,38,11,6,7,5,2,0
9331,934,275,17,30,11,7,5,1,1
9332,934,396,19,14,13,1,1,4,0
9333,934,67,24,13,0,10,0,1,4
9334,934,258,30,17,9,11,0,1,3
9335,934,319,20,32,10,6,1,4,2
9336,934,47,19,16,4,6,3,2,5
9337,934,395,25,11,1,8,1,3,5
9338,934,129,40,3,15,5,4,4,5
9339,934,152,18,30,6,1,0,3,0
9340,934,298,17,10,9,11,0,1,3
9341,935,30,19,32,3,5,5,3,5
9342,935,59,26,35,8,9,4,3,2
9343,935,151,37,24,5,8,0,0,5
9344,935,19,37,15,3,9,4,1,4
9345,935,290,33,27,7,5,2,1,1
9346,935,134,31,28,5,6,4,2,0
9347,935,257,22,22,0,4,2,4,3
9348,935,138,35,5,3,0,0,3,5
9349,935,362,21,11,1,0,0,2,5
9350,935,188,39,12,3,9,4,4,5
9351,936,205,30,14,6,1,1,2,3
9352,936,118,37,27,2,4,1,0,3
9353,936,380,19,9,8,12,0,1,2
9354,936,158,33,35,7,10,2,1,0
9355,936,14,30,9,3,5,1,1,1
9356,936,138,24,7,11,10,1,3,3
9357,936,188,27,24,11,12,4,1,2
9358,936,264,22,11,8,2,2,2,5
9359,936,272,40,30,11,9,2,3,3
9360,936,313,20,21,5,9,4,4,3
9361,937,394,20,35,5,8,0,3,0
9362,937,46,20,29,4,4,2,4,2
9363,937,326,19,11,9,10,1,0,3
9364,937,321,29,10,1,8,1,4,4
9365,937,233,31,21,13,1,5,0,4
9366,937,367,25,7,9,0,5,3,3
9367,937,124,34,18,4,5,0,2,2
9368,937,373,27,11,14,5,2,4,1
9369,937,245,21,18,3,9,5,3,1
9370,937,275,18,34,11,11,5,0,2
9371,938,284,28,30,11,10,1,4,2
9372,938,211,29,15,12,5,4,1,3
9373,938,366,38,29,13,1,0,1,0
9374,938,254,38,32,12,12,0,2,5
9375,938,287,35,34,13,5,5,0,2
9376,938,385,29,12,9,0,0,0,3
9377,938,376,29,27,8,10,5,2,5
9378,938,75,23,4,11,6,0,1,6
9379,938,362,16,6,14,3,1,4,6
9380,938,264,25,27,10,8,5,0,5
9381,939,303,15,24,7,4,3,2,0
9382,939,8,39,14,4,4,5,0,6
9383,939,125,21,3,15,0,5,1,0
9384,939,108,32,34,10,10,2,1,1
9385,939,184,35,21,6,12,3,3,6
9386,939,140,28,5,15,10,5,1,5
9387,939,281,36,27,10,4,3,3,2
9388,939,296,28,5,2,10,0,0,4
9389,939,182,23,14,1,1,3,1,2
9390,939,345,31,33,11,1,2,3,0
9391,940,6,15,25,9,0,1,2,2
9392,940,113,34,6,11,11,5,2,0
9393,940,208,18,30,14,4,4,2,0
9394,940,144,21,22,8,4,4,1,2
9395,940,1,22,5,10,12,4,0,1
9396,940,103,28,19,0,0,4,4,5
9397,940,122,21,30,11,5,4,4,5
9398,940,10,39,27,1,6,5,3,3
9399,940,44,39,19,6,0,3,3,1
9400,940,381,31,33,10,0,1,3,6
9401,941,212,39,8,9,8,0,3,3
9402,941,169,23,23,10,8,2,4,5
9403,941,105,40,9,2,6,3,0,3
9404,941,131,22,19,15,4,1,1,6
9405,941,98,17,6,9,3,0,2,6
9406,941,9,35,4,4,10,0,1,5
9407,941,311,39,15,9,9,1,2,0
9408,941,40,34,27,2,8,1,0,1
9409,941,342,31,28,5,8,4,4,0
9410,941,359,32,16,5,8,2,0,6
9411,942,16,28,15,2,10,1,1,6
9412,942,388,23,8,3,0,5,0,5
9413,942,248,20,10,11,9,5,0,3
9414,942,294,22,15,8,5,1,2,1
9415,942,80,35,9,0,5,2,4,5
9416,942,324,18,4,7,0,5,2,1
9417,942,48,39,30,0,3,2,2,5
9418,942,31,17,19,9,12,0,2,1
9419,942,290,31,2,15,5,2,2,5
9420,942,84,39,4,10,12,5,2,5
9421,943,384,23,22,4,6,2,3,2
9422,943,233,15,32,5,12,5,1,0
9423,943,347,40,17,8,1,4,0,5
9424,943,269,28,11,9,4,4,1,2
9425,943,201,30,23,7,11,0,2,4
9426,943,35,40,27,4,3,5,1,1
9427,943,237,19,28,2,9,5,1,0
9428,943,83,15,10,1,7,4,0,3
9429,943,50,24,30,6,9,5,2,5
9430,943,97,31,4,0,11,4,0,5
9431,944,376,17,31,1,12,3,1,5
9432,944,264,22,3,9,6,3,3,1
9433,944,170,34,34,2,9,4,3,4
9434,944,78,31,14,11,8,5,2,1
9435,944,309,23,7,15,6,2,0,1
9436,944,226,34,15,0,5,5,0,1
9437,944,21,29,6,2,0,4,4,6
9438,944,145,40,18,8,12,3,2,6
9439,944,174,19,21,4,6,2,1,1
9440,944,39,23,15,1,4,0,3,6
9441,945,153,19,25,12,9,0,0,1
9442,945,89,26,12,9,11,5,0,2
9443,945,166,24,20,14,9,5,4,2
9444,945,333,31,6,10,11,0,0,1
9445,945,316,15,35,6,8,4,1,0
9446,945,110,15,9,12,12,2,2,0
9447,945,293,31,17,8,2,4,1,5
9448,945,172,28,15,3,7,5,3,5
9449,945,198,38,7,15,3,0,0,2
9450,945,180,35,6,3,1,0,4,2
9451,946,386,36,23,13,7,4,4,2
9452,946,349,31,28,8,10,4,0,3
9453,946,279,34,26,3,8,2,0,2
9454,946,340,20,8,2,6,5,1,1
9455,946,11,23,5,3,6,3,1,1
9456,946,33,21,27,2,7,4,4,2
9457,946,108,23,34,6,5,4,3,2
9458,946,105,35,19,10,3,0,1,2
9459,946,303,39,6,15,11,2,4,6
9460,946,179,40,8,13,4,4,4,6
9461,947,390,24,29,9,11,0,0,0
9462,947,356,39,19,2,3,1,3,0
9463,947,248,33,19,14,2,3,1,0
9464,947,334,27,17,2,5,3,3,6
9465,947,16,28,7,11,7,2,1,2
9466,947,181,23,17,0,1,3,4,5
9467,947,300,24,25,4,9,5,3,3
9468,947,76,35,12,9,10,1,2,5
9469,947,135,30,4,2,4,4,1,3
9470,947,216,33,8,1,12,1,3,4
9471,948,234,34,3,12,6,4,0,2
9472,948,159,28,17,13,4,1,0,2
9473,948,316,23,31,13,10,4,3,3
9474,948,89,35,8,10,7,3,0,3
9475,948,237,30,2,0,12,5,0,1
9476,948,310,24,14,2,8,0,0,0
9477,948,197,34,34,5,11,5,2,5
9478,948,14,21,15,9,3,3,2,6
9479,948,343,34,20,14,0,1,4,0
9480,948,77,35,28,5,10,1,3,2
9481,949,340,37,32,2,4,5,3,4
9482,949,393,39,25,14,4,4,2,2
9483,949,183,20,35,5,5,0,4,6
9484,949,251,22,15,12,7,4,0,5
9485,949,262,33,11,5,7,1,2,2
9486,949,395,19,34,14,2,2,3,4
9487,949,298,21,32,9,6,4,3,1
9488,949,107,33,34,8,10,0,2,2
9489,949,88,21,33,5,8,2,4,1
9490,949,129,33,17,2,3,2,0,1
9491,950,343,35,33,14,1,2,0,3
9492,950,158,17,17,1,12,3,2,4
9493,950,14,16,5,5,8,4,0,3
9494,950,192,21,14,7,11,0,2,0
9495,950,118,24,33,9,11,0,3,0
9496,950,113,32,14,6,3,5,2,3
9497,950,165,25,30,8,4,2,4,1
9498,950,232,26,31,8,2,1,3,6
9499,950,225,29,13,0,4,1,4,1
9500,950,130,23,23,6,0,1,4,5
9501,951,284,32,32,14,11,0,1,4
9502,951,163,26,3,7,10,5,4,2
9503,951,235,23,15,6,6,3,2,6
9504,951,287,31,6,7,2,5,0,4
9505,951,348,27,29,14,10,1,0,3
9506,951,80,25,30,8,3,2,3,2
9507,951,236,32,24,0,8,0,4,5
9508,951,334,28,6,1,5,5,3,1
9509,951,238,28,22,4,8,5,2,3
9510,951,294,37,7,10,9,3,2,2
9511,952,84,17,2,13,5,3,4,4
9512,952,318,27,30,7,8,5,1,1
9513,952,48,27,23,11,10,4,4,6
9514,952,19,36,15,6,1,1,4,5
9515,952,126,34,17,3,12,5,2,1
9516,952,191,28,28,11,2,1,2,6
9517,952,24,22,6,8,6,2,3,2
9518,952,394,34,35,2,6,2,4,2
9519,952,233,27,13,8,11,1,0,2
9520,952,45,21,23,13,0,1,2,0
9521,953,18,33,23,8,1,1,4,0
9522,953,136,36,19,6,0,2,2,1
9523,953,251,23,5,0,9,2,3,3
9524,953,72,24,35,0,4,0,0,2
9525,953,215,25,31,11,12,1,1,4
9526,953,243,39,29,0,6,3,4,0
9527,953,66,32,14,2,2,2,3,6
9528,953,249,35,24,6,11,0,3,5
9529,953,277,40,11,5,9,4,2,2
9530,953,190,19,6,10,7,1,1,0
9531,954,161,25,25,11,9,3,4,2
9532,954,289,18,14,4,8,4,4,3
9533,954,304,25,26,0,8,5,2,6
9534,954,271,40,27,4,0,1,4,5
9535,954,315,39,14,10,2,4,3,3
9536,954,374,30,15,3,5,5,4,5
9537,954,266,23,9,14,1,2,3,4
9538,954,182,40,26,10,1,4,4,0
9539,954,221,29,27,11,1,2,1,0
9540,954,239,39,15,10,0,4,1,6
9541,955,214,30,35,8,4,4,3,2
9542,955,330,17,9,7,5,5,4,5
9543,955,226,35,12,15,10,0,0,5
9544,955,21,27,11,2,9,1,4,0
9545,955,148,19,20,10,0,3,3,1
9546,955,177,39,8,11,9,5,2,0
9547,955,289,35,31,15,4,1,2,0
9548,955,210,19,7,15,12,0,1,0
9549,955,161,28,16,8,8,1,1,1
9550,955,304,24,34,13,3,2,0,2
9551,956,56,30,21,3,10,3,0,2
9552,956,48,24,34,11,11,4,0,6
9553,956,59,29,6,7,8,2,2,6
9554,956,290,27,35,8,5,4,3,0
9555,956,151,28,12,8,8,2,1,6
9556,956,332,37,4,8,4,4,4,0
9557,956,306,38,35,10,8,0,1,1
9558,956,378,38,34,12,7,1,4,3
9559,956,55,34,26,0,0,4,3,5
9560,956,65,15,33,1,4,4,4,0
9561,957,211,18,13,10,10,0,3,3
9562,957,392,28,35,6,10,3,3,5
9563,957,193,18,17,0,8,4,2,6
9564,957,287,36,5,10,4,1,2,0
9565,957,163,18,11,5,7,1,0,2
9566,957,177,32,31,1,6,2,3,6
9567,957,71,16,13,8,4,5,2,1
9568,957,61,16,35,3,4,4,0,4
9569,957,209,26,20,1,10,2,0,0
9570,957,286,37,35,10,1,3,4,2
9571,958,42,22,23,8,1,0,3,6
9572,958,181,22,30,4,0,4,4,1
9573,958,93,20,24,14,4,3,2,5
9574,958,372,23,18,1,6,1,2,6
9575,958,265,24,27,1,2,1,2,0
9576,958,325,29,10,13,0,0,4,6
9577,958,24,32,2,7,8,0,2,2
9578,958,70,34,2,15,0,3,4,1
9579,958,308,24,7,9,9,2,2,0
9580,958,384,17,9,12,12,5,2,4
9581,959,137,36,4,13,11,2,4,3
9582,959,111,25,18,11,9,0,0,6
9583,959,260,15,34,0,7,1,2,0
9584,959,303,17,23,6,4,4,2,1
9585,959,179,33,6,9,8,4,3,4
9586,959,258,15,3,14,1,3,0,1
9587,959,367,34,3,5,11,5,4,0
9588,959,274,36,9,7,3,1,3,4
9589,959,38,15,9,2,9,0,2,4
9590,959,373,32,14,14,7,1,2,6
9591,960,344,40,23,10,6,4,1,0
9592,960,361,38,2,13,9,0,4,4
9593,960,146,24,3,6,8,3,2,1
9594,960,254,36,25,12,6,1,1,5
9595,960,389,25,21,12,7,4,2,6
9596,960,84,34,10,10,7,2,0,6
9597,960,290,25,30,6,7,3,0,6
9598,960,59,19,25,11,11,1,4,6
9599,960,186,37,34,0,0,1,2,6
9600,960,202,27,6,9,1,1,1,6
9601,961,272,31,18,11,11,0,0,0
9602,961,75,26,25,12,12,3,1,5
9603,961,170,31,32,8,1,4,2,3
9604,961,362,29,35,12,11,1,1,5
9605,961,385,18,26,5,3,4,1,3
9606,961,200,39,18,8,4,5,1,4
9607,961,300,16,30,14,4,2,1,0
9608,961,244,24,23,1,4,5,3,4
9609,961,372,23,31,13,4,2,0,2
9610,961,96,16,33,10,8,2,1,1
9611,962,223,20,32,2,6,4,2,2
9612,962,216,23,12,8,9,4,3,4
9613,962,93,28,17,10,7,4,2,3
9614,962,200,17,8,6,8,2,2,6
9615,962,372,17,14,0,11,1,4,5
9616,962,205,15,15,15,2,0,4,2
9617,962,375,28,12,11,12,0,2,3
9618,962,380,26,11,3,4,4,3,2
9619,962,14,19,6,1,6,5,3,2
9620,962,118,27,31,13,3,3,3,0
9621,963,277,19,5,4,2,5,1,5
9622,963,255,26,35,11,2,5,1,4
9623,963,20,23,9,12,11,2,4,3
9624,963,259,33,21,15,10,2,0,0
9625,963,195,32,5,15,6,4,0,1
9626,963,2,27,7,8,9,5,2,5
9627,963,15,34,12,6,6,0,0,6
9628,963,314,35,29,14,7,2,3,6
9629,963,108,29,15,2,3,5,1,2
9630,963,116,37,8,3,7,0,1,6
9631,964,217,25,24,15,3,1,4,6
9632,964,89,27,32,2,7,5,3,2
9633,964,273,39,5,5,12,2,4,1
9634,964,333,34,9,4,0,3,0,5
9635,964,153,25,23,5,8,1,3,5
9636,964,356,21,24,12,5,2,0,5
9637,964,248,25,9,4,7,5,2,6
9638,964,236,37,19,3,0,3,3,2
9639,964,80,31,24,7,4,3,1,2
9640,964,341,37,5,9,1,4,0,0
9641,965,138,20,34,3,2,2,4,2
9642,965,313,23,12,11,0,2,1,2
9643,965,264,24,10,13,10,1,0,2
9644,965,369,30,7,9,8,4,0,4
9645,965,75,16,18,9,11,3,4,2
9646,965,211,27,27,13,6,0,2,2
9647,965,254,39,11,7,6,5,4,1
9648,965,222,21,12,5,0,2,0,1
9649,965,366,26,5,4,8,4,2,3
9650,965,17,38,14,0,12,2,1,3
9651,966,347,31,29,13,8,0,4,4
9652,966,360,27,19,13,12,2,3,3
9653,966,201,25,14,11,2,1,4,2
9654,966,24,30,8,5,1,5,1,1
9655,966,357,36,33,0,1,0,4,1
9656,966,258,30,15,7,2,2,0,0
9657,966,354,34,13,5,7,5,0,4
9658,966,229,28,32,0,3,0,0,2
9659,966,396,40,14,15,1,4,0,4
9660,966,167,31,11,0,5,1,1,3
9661,967,179,31,19,14,11,4,2,1
9662,967,116,22,7,11,11,5,1,0
9663,967,108,27,29,8,10,2,2,6
9664,967,15,25,2,14,10,2,1,6
9665,967,34,17,32,15,8,5,1,0
9666,967,78,20,23,15,5,5,4,1
9667,967,309,27,20,4,8,5,4,3
9668,967,369,27,6,0,6,5,1,0
9669,967,257,15,32,5,1,4,1,6
9670,967,188,27,24,7,11,2,1,4
9671,968,96,32,28,9,2,4,2,5
9672,968,76,40,16,5,1,2,3,2
9673,968,246,33,16,10,4,4,2,0
9674,968,42,15,33,11,8,3,3,5
9675,968,250,40,29,15,9,3,0,4
