item_id,order_id,product_id,quantity,unit_price,discount,line_total
2042,688,69,3,26.98,8.09,72.85
2043,688,16,3,99.94,14.99,284.83
2044,688,68,2,102.46,0.0,204.92
2045,688,7,1,121.9,24.38,97.52
2046,689,30,3,249.53,0.0,748.59
2047,689,59,3,45.52,0.0,136.56
2048,689,41,2,270.2,81.06,459.34
2049,690,47,3,55.06,8.26,156.92
2050,691,17,3,80.89,0.0,242.67
2051,691,69,3,26.98,0.0,80.94
2052,691,32,2,264.32,0.0,528.64
2053,691,53,2,286.1,0.0,572.2
2054,691,75,1,173.44,8.67,164.77
2055,692,24,1,142.0,0.0,142.0
2056,692,59,1,45.52,2.28,43.24
2057,693,17,1,80.89,16.18,64.71
2058,694,66,2,236.75,23.68,449.82
2059,694,68,2,102.46,0.0,204.92
2060,695,44,2,78.65,15.73,141.57
2061,696,46,2,31.65,3.17,60.13
2062,697,18,1,25.95,0.0,25.95
2063,697,24,3,142.0,42.6,383.4
2064,697,66,2,236.75,71.02,402.48
2065,697,11,3,29.57,4.44,84.27
2066,698,36,2,230.53,0.0,461.06
2067,698,13,3,213.52,64.06,576.5
2068,698,30,3,249.53,74.86,673.73
2069,698,39,3,40.14,24.08,96.34
2070,698,64,2,121.06,0.0,242.12
2071,699,27,2,80.91,16.18,145.64
2072,700,37,2,77.56,0.0,155.12
2073,700,22,2,233.7,23.37,444.03
2074,700,16,1,99.94,0.0,99.94
2075,701,19,3,13.66,8.2,32.78
2076,701,13,3,213.52,128.11,512.45
2077,701,27,1,80.91,0.0,80.91
2078,702,1,1,259.38,0.0,259.38
2079,702,63,1,154.67,0.0,154.67
2080,703,38,2,285.78,28.58,542.98
2081,703,15,2,165.54,0.0,331.08
2082,703,16,1,99.94,0.0,99.94
2083,703,57,3,85.05,38.27,216.88
2084,704,10,1,231.18,23.12,208.06
2085,704,42,2,292.61,0.0,585.22
2086,705,41,1,270.2,13.51,256.69
2087,706,5,1,69.57,10.44,59.13
2088,706,2,1,180.97,0.0,180.97
2089,706,32,2,264.32,0.0,528.64
2090,706,18,2,25.95,10.38,41.52
2091,706,49,1,86.84,13.03,73.81
2092,707,28,3,280.03,84.01,756.08
2093,707,1,1,259.38,38.91,220.47
2094,707,56,1,117.94,0.0,117.94
2095,707,9,2,122.17,36.65,207.69
2096,707,63,2,154.67,30.93,278.41
2097,708,68,2,102.46,30.74,174.18
2098,708,24,2,142.0,14.2,269.8
2099,708,39,3,40.14,6.02,114.4
2100,708,30,3,249.53,0.0,748.59
2101,709,54,1,37.46,5.62,31.84
2102,709,58,2,271.71,0.0,543.42
2103,709,42,1,292.61,14.63,277.98
2104,710,62,3,266.18,39.93,758.61
2105,710,63,3,154.67,0.0,464.01
2106,711,8,3,267.72,0.0,803.16
2107,711,72,2,176.94,17.69,336.19
2108,711,42,2,292.61,29.26,555.96
2109,711,34,2,237.5,0.0,475.0
2110,712,40,2,292.03,29.2,554.86
2111,713,43,1,31.69,3.17,28.52
2112,714,43,2,31.69,12.68,50.7
2113,715,69,3,26.98,4.05,76.89
2114,715,26,3,76.23,0.0,228.69
2115,715,21,2,46.8,18.72,74.88
2116,716,2,1,180.97,36.19,144.78
2117,716,5,3,69.57,0.0,208.71
2118,717,39,3,40.14,24.08,96.34
2119,717,4,3,219.13,0.0,657.39
2120,717,30,1,249.53,0.0,249.53
2121,718,11,3,29.57,13.31,75.4
2122,718,10,3,231.18,34.68,658.86
2123,718,65,1,82.24,0.0,82.24
2124,719,51,3,53.0,23.85,135.15
2125,719,25,1,116.62,0.0,116.62
2126,719,40,2,292.03,29.2,554.86
2127,719,42,1,292.61,0.0,292.61
2128,719,55,2,27.87,8.36,47.38
2129,720,53,2,286.1,28.61,543.59
2130,720,72,2,176.94,53.08,300.8
2131,721,48,1,165.41,16.54,148.87
2132,721,70,1,299.88,14.99,284.89
2133,721,14,1,90.46,4.52,85.94
2134,721,58,2,271.71,27.17,516.25
2135,722,13,3,213.52,0.0,640.56
2136,723,61,1,60.1,12.02,48.08
2137,723,67,2,274.67,0.0,549.34
2138,723,73,2,61.06,0.0,122.12
2139,723,30,3,249.53,0.0,748.59
2140,724,1,2,259.38,51.88,466.88
2141,724,35,2,291.83,0.0,583.66
2142,724,27,3,80.91,0.0,242.73
2143,724,72,2,176.94,17.69,336.19
2144,725,14,2,90.46,27.14,153.78
2145,726,16,1,99.94,5.0,94.94
2146,726,22,2,233.7,0.0,467.4
2147,726,26,3,76.23,45.74,182.95
2148,726,57,3,85.05,12.76,242.39
2149,726,15,1,165.54,24.83,140.71
2150,727,38,3,285.78,0.0,857.34
2151,727,35,3,291.83,131.32,744.17
2152,727,67,1,274.67,0.0,274.67
2153,727,42,2,292.61,58.52,526.7
2154,728,33,3,35.04,15.77,89.35
2155,728,61,1,60.1,0.0,60.1
2156,728,60,3,135.61,61.02,345.81
2157,728,27,2,80.91,0.0,161.82
2158,728,43,2,31.69,3.17,60.21
2159,729,25,3,116.62,17.49,332.37
2160,729,26,2,76.23,0.0,152.46
2161,729,13,1,213.52,21.35,192.17
2162,730,29,2,75.1,30.04,120.16
2163,730,45,2,213.2,42.64,383.76
2164,730,2,3,180.97,0.0,542.91
2165,730,25,2,116.62,23.32,209.92
2166,730,36,2,230.53,0.0,461.06
2167,731,20,2,161.66,32.33,290.99
2168,731,14,1,90.46,0.0,90.46
2169,731,28,3,280.03,84.01,756.08
2170,731,36,3,230.53,138.32,553.27
2171,731,23,2,28.51,0.0,57.02
2172,732,61,1,60.1,0.0,60.1
2173,732,27,3,80.91,0.0,242.73
2174,732,22,1,233.7,0.0,233.7
2175,732,1,2,259.38,103.75,415.01
2176,732,30,1,249.53,0.0,249.53
2177,733,61,1,60.1,0.0,60.1
2178,733,42,3,292.61,43.89,833.94
2179,733,39,2,40.14,16.06,64.22
2180,733,65,2,82.24,24.67,139.81
2181,734,11,2,29.57,5.91,53.23
2182,734,28,2,280.03,28.0,532.06
2183,734,22,3,233.7,140.22,560.88
2184,734,36,2,230.53,69.16,391.9
2185,734,19,1,13.66,1.37,12.29
2186,735,45,1,213.2,10.66,202.54
2187,735,55,2,27.87,0.0,55.74
2188,735,28,3,280.03,0.0,840.09
2189,735,72,1,176.94,8.85,168.09
2190,736,13,3,213.52,0.0,640.56
2191,736,48,3,165.41,0.0,496.23
2192,736,33,1,35.04,5.26,29.78
2193,737,36,1,230.53,46.11,184.42
2194,737,8,3,267.72,40.16,763.0
2195,737,74,3,275.04,123.77,701.35
2196,738,14,3,90.46,40.71,230.67
2197,738,5,1,69.57,13.91,55.66
2198,738,48,1,165.41,0.0,165.41
2199,738,4,2,219.13,87.65,350.61
2200,738,20,1,161.66,0.0,161.66
2201,739,36,3,230.53,0.0,691.59
2202,739,25,3,116.62,52.48,297.38
2203,739,3,2,81.85,16.37,147.33
2204,739,43,1,31.69,4.75,26.94
2205,739,41,2,270.2,27.02,513.38
2206,740,35,1,291.83,14.59,277.24
2207,740,11,1,29.57,0.0,29.57
2208,741,40,2,292.03,58.41,525.65
2209,742,73,2,61.06,0.0,122.12
2210,743,3,1,81.85,12.28,69.57
2211,743,22,2,233.7,23.37,444.03
2212,743,2,1,180.97,27.15,153.82
2213,744,40,2,292.03,87.61,496.45
2214,744,7,2,121.9,0.0,243.8
2215,745,35,1,291.83,0.0,291.83
2216,745,26,2,76.23,22.87,129.59
2217,746,45,3,213.2,95.94,543.66
2218,746,67,1,274.67,0.0,274.67
2219,746,58,3,271.71,40.76,774.37
2220,747,45,3,213.2,63.96,575.64
2221,747,37,3,77.56,46.54,186.14
2222,747,27,3,80.91,48.55,194.18
2223,747,44,2,78.65,0.0,157.3
2224,748,15,3,165.54,74.49,422.13
2225,749,73,2,61.06,18.32,103.8
2226,749,49,1,86.84,13.03,73.81
2227,749,5,2,69.57,27.83,111.31
2228,750,24,2,142.0,0.0,284.0
2229,751,59,2,45.52,18.21,72.83
2230,751,74,1,275.04,0.0,275.04
2231,751,56,3,117.94,0.0,353.82
2232,751,52,3,24.19,0.0,72.57
2233,752,14,2,90.46,18.09,162.83
2234,752,54,1,37.46,0.0,37.46
2235,752,55,3,27.87,0.0,83.61
2236,752,35,2,291.83,58.37,525.29
2237,752,74,3,275.04,82.51,742.61
2238,753,7,1,121.9,24.38,97.52
2239,753,12,2,156.91,15.69,298.13
2240,753,40,2,292.03,0.0,584.06
2241,754,40,1,292.03,58.41,233.62
2242,754,11,1,29.57,1.48,28.09
2243,754,24,1,142.0,21.3,120.7
2244,755,1,2,259.38,0.0,518.76
2245,755,62,2,266.18,53.24,479.12
2246,755,21,3,46.8,7.02,133.38
2247,756,13,1,213.52,0.0,213.52
2248,756,50,1,249.64,12.48,237.16
2249,757,51,3,53.0,23.85,135.15
2250,757,69,3,26.98,0.0,80.94
2251,757,10,1,231.18,23.12,208.06
2252,757,45,1,213.2,42.64,170.56
2253,757,63,1,154.67,0.0,154.67
2254,758,51,1,53.0,0.0,53.0
2255,758,10,1,231.18,0.0,231.18
2256,758,30,2,249.53,0.0,499.06
2257,758,18,2,25.95,2.6,49.3
2258,758,64,3,121.06,0.0,363.18
2259,759,5,1,69.57,3.48,66.09
2260,759,34,3,237.5,71.25,641.25
2261,759,54,1,37.46,1.87,35.59
2262,759,23,1,28.51,0.0,28.51
2263,760,41,3,270.2,81.06,729.54
2264,760,17,2,80.89,24.27,137.51
2265,761,55,3,27.87,12.54,71.07
2266,761,7,1,121.9,12.19,109.71
2267,761,39,2,40.14,8.03,72.25
2268,761,34,2,237.5,95.0,380.0
2269,762,23,2,28.51,5.7,51.32
2270,763,34,1,237.5,11.88,225.62
2271,763,26,2,76.23,0.0,152.46
2272,763,66,1,236.75,47.35,189.4
2273,763,59,2,45.52,4.55,86.49
2274,763,56,2,117.94,0.0,235.88
2275,764,4,1,219.13,0.0,219.13
2276,764,70,2,299.88,29.99,569.77
2277,764,35,1,291.83,14.59,277.24
2278,765,5,1,69.57,0.0,69.57
2279,765,69,1,26.98,2.7,24.28
2280,765,51,1,53.0,0.0,53.0
2281,766,59,3,45.52,6.83,129.73
2282,766,32,1,264.32,0.0,264.32
2283,766,68,2,102.46,0.0,204.92
2284,767,49,3,86.84,39.08,221.44
2285,768,52,3,24.19,10.89,61.68
2286,768,3,3,81.85,0.0,245.55
2287,768,24,2,142.0,0.0,284.0
2288,768,33,1,35.04,3.5,31.54
2289,769,7,3,121.9,18.29,347.41
2290,769,48,1,165.41,33.08,132.33
2291,770,65,1,82.24,12.34,69.9
2292,770,6,2,197.38,0.0,394.76
2293,770,52,1,24.19,1.21,22.98
2294,771,35,1,291.83,0.0,291.83
2295,771,60,1,135.61,0.0,135.61
2296,771,41,3,270.2,0.0,810.6
2297,772,59,2,45.52,9.1,81.94
2298,772,54,1,37.46,0.0,37.46
2299,772,43,2,31.69,0.0,63.38
2300,772,70,2,299.88,119.95,479.81
2301,772,50,2,249.64,0.0,499.28
2302,773,50,2,249.64,0.0,499.28
2303,773,33,3,35.04,21.02,84.1
2304,774,27,3,80.91,24.27,218.46
2305,775,4,3,219.13,0.0,657.39
2306,775,20,3,161.66,24.25,460.73
2307,775,75,2,173.44,69.38,277.5
2308,775,22,1,233.7,46.74,186.96
2309,776,69,1,26.98,1.35,25.63
2310,776,17,1,80.89,0.0,80.89
2311,776,49,1,86.84,8.68,78.16
2312,776,16,2,99.94,0.0,199.88
2313,777,54,2,37.46,14.98,59.94
2314,777,36,2,230.53,69.16,391.9
2315,778,65,1,82.24,16.45,65.79
2316,778,69,2,26.98,2.7,51.26
2317,778,51,2,53.0,0.0,106.0
2318,779,1,2,259.38,77.81,440.95
2319,779,69,1,26.98,4.05,22.93
2320,779,43,1,31.69,1.58,30.11
2321,780,4,1,219.13,21.91,197.22
2322,780,29,3,75.1,22.53,202.77
2323,781,32,3,264.32,39.65,753.31
2324,781,22,3,233.7,0.0,701.1
2325,781,73,2,61.06,0.0,122.12
2326,782,59,3,45.52,27.31,109.25
2327,782,48,1,165.41,0.0,165.41
2328,783,9,3,122.17,18.33,348.18
2329,783,4,2,219.13,0.0,438.26
2330,783,27,3,80.91,24.27,218.46
2331,784,15,3,165.54,0.0,496.62
2332,784,43,1,31.69,4.75,26.94
2333,784,21,1,46.8,7.02,39.78
2334,784,32,3,264.32,39.65,753.31
2335,784,60,3,135.61,20.34,386.49
2336,785,16,3,99.94,0.0,299.82
2337,785,69,2,26.98,10.79,43.17
2338,785,4,2,219.13,87.65,350.61
2339,785,57,3,85.05,51.03,204.12
2340,785,62,1,266.18,0.0,266.18
2341,786,55,2,27.87,11.15,44.59
2342,786,16,3,99.94,59.96,239.86
2343,786,14,1,90.46,13.57,76.89
2344,786,19,1,13.66,0.0,13.66
2345,787,27,3,80.91,36.41,206.32
2346,787,34,1,237.5,11.88,225.62
2347,787,13,3,213.52,32.03,608.53
2348,787,43,1,31.69,6.34,25.35
2349,788,34,1,237.5,0.0,237.5
2350,788,73,3,61.06,0.0,183.18
2351,788,36,1,230.53,0.0,230.53
2352,788,5,2,69.57,13.91,125.23
2353,789,73,2,61.06,18.32,103.8
2354,789,40,2,292.03,87.61,496.45
2355,790,38,2,285.78,85.73,485.83
2356,790,50,1,249.64,0.0,249.64
2357,791,47,2,55.06,5.51,104.61
2358,791,66,3,236.75,0.0,710.25
2359,791,67,2,274.67,82.4,466.94
2360,792,49,3,86.84,13.03,247.49
2361,792,63,1,154.67,7.73,146.94
2362,792,22,2,233.7,0.0,467.4
2363,793,36,3,230.53,0.0,691.59
2364,793,16,2,99.94,9.99,189.89
2365,794,30,3,249.53,0.0,748.59
2366,794,26,2,76.23,15.25,137.21
2367,794,47,1,55.06,0.0,55.06
2368,794,5,3,69.57,20.87,187.84
2369,794,52,3,24.19,7.26,65.31
2370,795,33,3,35.04,15.77,89.35
2371,795,24,1,142.0,0.0,142.0
2372,796,36,3,230.53,0.0,691.59
2373,796,12,1,156.91,0.0,156.91
2374,796,25,1,116.62,0.0,116.62
2375,796,9,3,122.17,73.3,293.21
2376,796,17,3,80.89,12.13,230.54
2377,797,10,1,231.18,11.56,219.62
2378,797,26,1,76.23,3.81,72.42
2379,797,62,1,266.18,0.0,266.18
2380,798,2,3,180.97,0.0,542.91
2381,798,75,3,173.44,104.06,416.26
2382,798,56,3,117.94,35.38,318.44
2383,798,15,2,165.54,0.0,331.08
2384,798,57,2,85.05,34.02,136.08
2385,799,65,2,82.24,24.67,139.81
2386,799,62,2,266.18,0.0,532.36
2387,799,66,3,236.75,0.0,710.25
2388,800,15,2,165.54,33.11,297.97
2389,800,24,2,142.0,14.2,269.8
2390,800,63,1,154.67,0.0,154.67
2391,800,1,1,259.38,51.88,207.5
2392,801,69,1,26.98,5.4,21.58
2393,801,24,1,142.0,0.0,142.0
2394,801,25,2,116.62,23.32,209.92
2395,802,27,2,80.91,0.0,161.82
2396,802,74,1,275.04,55.01,220.03
2397,802,20,2,161.66,64.66,258.66
2398,803,61,2,60.1,24.04,96.16
2399,803,54,2,37.46,0.0,74.92
2400,803,35,1,291.83,0.0,291.83
2401,803,30,2,249.53,74.86,424.2
2402,803,34,2,237.5,95.0,380.0
2403,804,1,2,259.38,77.81,440.95
2404,804,52,1,24.19,1.21,22.98
2405,804,8,2,267.72,0.0,535.44
2406,804,53,3,286.1,0.0,858.3
2407,805,42,2,292.61,117.04,468.18
2408,806,65,2,82.24,0.0,164.48
2409,806,57,1,85.05,0.0,85.05
2410,807,61,2,60.1,12.02,108.18
2411,807,6,3,197.38,29.61,562.53
2412,807,50,1,249.64,0.0,249.64
2413,807,63,1,154.67,23.2,131.47
2414,807,32,2,264.32,0.0,528.64
2415,808,18,1,25.95,5.19,20.76
2416,808,10,1,231.18,23.12,208.06
2417,808,42,2,292.61,58.52,526.7
2418,808,53,1,286.1,28.61,257.49
2419,809,72,3,176.94,0.0,530.82
2420,809,68,1,102.46,20.49,81.97
2421,809,38,1,285.78,57.16,228.62
2422,810,24,2,142.0,0.0,284.0
2423,810,42,2,292.61,0.0,585.22
2424,811,3,3,81.85,12.28,233.27
2425,811,18,2,25.95,2.6,49.3
2426,811,16,2,99.94,39.98,159.9
2427,812,3,1,81.85,8.19,73.66
2428,812,73,2,61.06,24.42,97.7
2429,812,56,3,117.94,17.69,336.13
2430,813,73,1,61.06,6.11,54.95
2431,814,60,2,135.61,13.56,257.66
2432,814,25,3,116.62,0.0,349.86
2433,814,10,3,231.18,0.0,693.54
2434,814,56,1,117.94,0.0,117.94
2435,814,36,3,230.53,69.16,622.43
2436,815,3,1,81.85,8.19,73.66
2437,815,52,2,24.19,0.0,48.38
2438,815,74,1,275.04,0.0,275.04
2439,815,38,2,285.78,28.58,542.98
2440,816,69,3,26.98,0.0,80.94
2441,816,59,3,45.52,27.31,109.25
2442,816,26,3,76.23,0.0,228.69
2443,817,69,3,26.98,16.19,64.75
2444,818,41,1,270.2,0.0,270.2
2445,818,30,1,249.53,12.48,237.05
2446,818,27,2,80.91,0.0,161.82
2447,819,49,1,86.84,4.34,82.5
2448,820,27,3,80.91,48.55,194.18
2449,820,49,1,86.84,0.0,86.84
2450,821,21,1,46.8,0.0,46.8
2451,822,25,2,116.62,11.66,221.58
2452,822,27,2,80.91,16.18,145.64
2453,822,12,1,156.91,7.85,149.06
2454,822,65,1,82.24,0.0,82.24
2455,823,47,2,55.06,22.02,88.1
2456,823,40,3,292.03,0.0,876.09
2457,823,9,1,122.17,18.33,103.84
2458,824,36,3,230.53,103.74,587.85
2459,825,2,3,180.97,27.15,515.76
2460,825,17,1,80.89,0.0,80.89
2461,825,67,3,274.67,164.8,659.21
2462,825,20,1,161.66,32.33,129.33
2463,825,18,3,25.95,11.68,66.17
2464,826,23,2,28.51,0.0,57.02
2465,826,67,1,274.67,0.0,274.67
2466,826,20,2,161.66,0.0,323.32
2467,826,24,2,142.0,14.2,269.8
2468,827,43,1,31.69,1.58,30.11
2469,828,70,2,299.88,119.95,479.81
2470,829,45,1,213.2,0.0,213.2
2471,830,69,2,26.98,2.7,51.26
2472,830,57,2,85.05,0.0,170.1
2473,830,18,1,25.95,0.0,25.95
2474,830,1,3,259.38,77.81,700.33
2475,831,74,3,275.04,0.0,825.12
2476,831,26,1,76.23,0.0,76.23
2477,831,17,3,80.89,0.0,242.67
2478,831,29,3,75.1,0.0,225.3
2479,832,33,3,35.04,15.77,89.35
2480,832,24,2,142.0,0.0,284.0
2481,833,17,2,80.89,24.27,137.51
2482,833,42,1,292.61,29.26,263.35
2483,833,55,3,27.87,16.72,66.89
2484,834,26,1,76.23,0.0,76.23
2485,835,51,1,53.0,5.3,47.7
2486,835,42,2,292.61,29.26,555.96
2487,836,58,3,271.71,40.76,774.37
2488,836,28,1,280.03,42.0,238.03
2489,836,59,2,45.52,13.66,77.38
2490,836,34,3,237.5,0.0,712.5
2491,837,59,1,45.52,9.1,36.42
2492,837,13,2,213.52,21.35,405.69
2493,837,44,3,78.65,0.0,235.95
2494,837,67,3,274.67,0.0,824.01
2495,837,34,1,237.5,0.0,237.5
2496,838,45,2,213.2,21.32,405.08
2497,838,40,3,292.03,0.0,876.09
2498,839,19,1,13.66,0.0,13.66
2499,839,29,3,75.1,33.8,191.5
2500,840,68,1,102.46,15.37,87.09
2501,840,7,3,121.9,0.0,365.7
2502,840,69,2,26.98,0.0,53.96
2503,840,47,1,55.06,8.26,46.8
2504,840,70,1,299.88,44.98,254.9
2505,841,70,1,299.88,0.0,299.88
2506,841,55,1,27.87,1.39,26.48
2507,842,60,1,135.61,0.0,135.61
2508,842,42,2,292.61,87.78,497.44
2509,842,18,3,25.95,11.68,66.17
2510,842,39,2,40.14,0.0,80.28
2511,843,18,1,25.95,1.3,24.65
2512,843,19,1,13.66,2.05,11.61
2513,843,62,2,266.18,26.62,505.74
2514,843,21,3,46.8,0.0,140.4
2515,844,52,3,24.19,10.89,61.68
2516,844,16,3,99.94,44.97,254.85
2517,845,2,2,180.97,36.19,325.75
2518,845,16,1,99.94,19.99,79.95
2519,845,67,3,274.67,82.4,741.61
2520,846,59,1,45.52,2.28,43.24
2521,846,20,2,161.66,0.0,323.32
2522,846,10,3,231.18,34.68,658.86
2523,846,44,2,78.65,15.73,141.57
2524,846,35,1,291.83,43.77,248.06
2525,847,47,1,55.06,8.26,46.8
2526,847,31,1,62.0,12.4,49.6
2527,847,64,2,121.06,48.42,193.7
2528,847,56,3,117.94,53.07,300.75
2529,847,54,2,37.46,0.0,74.92
2530,848,11,3,29.57,17.74,70.97
2531,848,2,2,180.97,0.0,361.94
2532,848,13,3,213.52,32.03,608.53
2533,849,72,3,176.94,26.54,504.28
2534,849,73,1,61.06,6.11,54.95
2535,849,49,1,86.84,8.68,78.16
2536,849,67,3,274.67,0.0,824.01
2537,850,75,3,173.44,78.05,442.27
2538,850,54,1,37.46,0.0,37.46
2539,850,51,3,53.0,31.8,127.2
2540,851,56,1,117.94,0.0,117.94
2541,851,4,3,219.13,0.0,657.39
2542,851,28,1,280.03,0.0,280.03
2543,851,73,2,61.06,24.42,97.7
2544,852,45,2,213.2,21.32,405.08
2545,852,46,1,31.65,0.0,31.65
2546,852,32,2,264.32,79.3,449.34
2547,853,52,2,24.19,9.68,38.7
2548,853,45,1,213.2,0.0,213.2
2549,853,23,2,28.51,5.7,51.32
2550,854,40,3,292.03,43.8,832.29
2551,854,13,2,213.52,42.7,384.34
2552,854,12,2,156.91,47.07,266.75
2553,855,45,1,213.2,0.0,213.2
2554,855,44,2,78.65,0.0,157.3
2555,855,57,1,85.05,0.0,85.05
2556,855,47,3,55.06,0.0,165.18
2557,856,69,1,26.98,0.0,26.98
2558,856,23,3,28.51,8.55,76.98
2559,856,51,3,53.0,7.95,151.05
2560,856,10,2,231.18,0.0,462.36
2561,856,26,3,76.23,0.0,228.69
2562,857,38,3,285.78,85.73,771.61
2563,858,71,3,87.28,0.0,261.84
2564,858,20,1,161.66,8.08,153.58
2565,859,28,1,280.03,0.0,280.03
2566,859,19,3,13.66,2.05,38.93
2567,859,2,2,180.97,18.1,343.84
2568,859,38,3,285.78,85.73,771.61
2569,860,52,2,24.19,2.42,45.96
2570,860,74,2,275.04,0.0,550.08
2571,860,50,1,249.64,0.0,249.64
2572,860,34,3,237.5,0.0,712.5
2573,860,47,1,55.06,8.26,46.8
2574,861,69,1,26.98,0.0,26.98
2575,861,75,3,173.44,78.05,442.27
2576,862,45,1,213.2,10.66,202.54
2577,862,71,2,87.28,17.46,157.1
2578,863,9,2,122.17,24.43,219.91
2579,863,22,3,233.7,0.0,701.1
2580,863,3,2,81.85,8.19,155.51
2581,863,72,3,176.94,0.0,530.82
2582,864,73,3,61.06,18.32,164.86
2583,864,33,2,35.04,3.5,66.58
2584,864,4,3,219.13,131.48,525.91
2585,865,39,2,40.14,0.0,80.28
2586,865,43,3,31.69,14.26,80.81
2587,865,30,3,249.53,0.0,748.59
2588,865,73,1,61.06,6.11,54.95
2589,865,66,1,236.75,35.51,201.24
2590,866,9,1,122.17,12.22,109.95
2591,866,68,1,102.46,20.49,81.97
2592,866,53,1,286.1,0.0,286.1
2593,866,21,3,46.8,7.02,133.38
2594,866,25,3,116.62,0.0,349.86
2595,867,53,2,286.1,0.0,572.2
2596,867,49,1,86.84,0.0,86.84
2597,867,61,2,60.1,0.0,120.2
2598,867,18,3,25.95,3.89,73.96
2599,868,30,3,249.53,112.29,636.3
2600,868,45,1,213.2,0.0,213.2
2601,869,72,1,176.94,26.54,150.4
2602,870,1,2,259.38,25.94,492.82
2603,871,9,3,122.17,36.65,329.86
2604,871,23,2,28.51,0.0,57.02
2605,871,25,3,116.62,0.0,349.86
2606,872,48,1,165.41,33.08,132.33
2607,872,74,2,275.04,0.0,550.08
2608,872,23,3,28.51,0.0,85.53
2609,872,57,3,85.05,51.03,204.12
2610,872,65,1,82.24,16.45,65.79
2611,873,67,3,274.67,0.0,824.01
2612,873,22,3,233.7,0.0,701.1
2613,873,13,2,213.52,64.06,362.98
2614,873,64,3,121.06,72.64,290.54
2615,873,25,2,116.62,46.65,186.59
2616,874,47,1,55.06,11.01,44.05
2617,874,19,2,13.66,0.0,27.32
2618,875,13,3,213.52,64.06,576.5
2619,875,67,3,274.67,82.4,741.61
2620,875,12,3,156.91,23.54,447.19
2621,875,42,3,292.61,131.67,746.16
2622,875,68,1,102.46,0.0,102.46
2623,876,52,2,24.19,0.0,48.38
2624,876,56,2,117.94,0.0,235.88
2625,876,49,2,86.84,17.37,156.31
2626,876,11,2,29.57,5.91,53.23
2627,877,8,1,267.72,0.0,267.72
2628,877,68,2,102.46,20.49,184.43
2629,877,6,3,197.38,59.21,532.93
2630,878,4,2,219.13,43.83,394.43
2631,878,7,1,121.9,24.38,97.52
2632,878,39,3,40.14,24.08,96.34
2633,878,50,2,249.64,74.89,424.39
2634,878,25,3,116.62,34.99,314.87
2635,879,13,1,213.52,0.0,213.52
2636,879,59,3,45.52,0.0,136.56
2637,880,2,2,180.97,0.0,361.94
2638,880,6,1,197.38,29.61,167.77
2639,880,49,2,86.84,0.0,173.68
2640,880,27,2,80.91,32.36,129.46
2641,880,15,1,165.54,0.0,165.54
2642,881,34,3,237.5,106.88,605.62
2643,881,55,2,27.87,2.79,52.95
2644,881,74,3,275.04,0.0,825.12
2645,881,40,2,292.03,116.81,467.25
2646,881,27,2,80.91,8.09,153.73
2647,882,2,3,180.97,81.44,461.47
2648,882,51,1,53.0,0.0,53.0
2649,882,6,3,197.38,0.0,592.14
2650,882,58,1,271.71,0.0,271.71
2651,882,17,2,80.89,0.0,161.78
2652,883,51,2,53.0,0.0,106.0
2653,883,37,3,77.56,0.0,232.68
2654,883,69,1,26.98,5.4,21.58
2655,884,72,2,176.94,0.0,353.88
2656,885,30,1,249.53,49.91,199.62
2657,886,56,2,117.94,35.38,200.5
2658,886,48,1,165.41,8.27,157.14
2659,887,27,1,80.91,8.09,72.82
2660,887,41,1,270.2,0.0,270.2
2661,888,8,2,267.72,0.0,535.44
2662,888,51,2,53.0,10.6,95.4
2663,889,4,3,219.13,65.74,591.65
2664,889,57,2,85.05,17.01,153.09
2665,889,9,1,122.17,0.0,122.17
2666,889,32,3,264.32,0.0,792.96
2667,890,3,1,81.85,0.0,81.85
2668,890,22,3,233.7,0.0,701.1
2669,890,42,1,292.61,14.63,277.98
2670,890,48,1,165.41,16.54,148.87
2671,890,5,1,69.57,13.91,55.66
2672,891,73,3,61.06,0.0,183.18
2673,892,37,3,77.56,11.63,221.05
2674,892,50,3,249.64,0.0,748.92
2675,892,58,2,271.71,81.51,461.91
2676,892,31,2,62.0,6.2,117.8
2677,893,37,2,77.56,0.0,155.12
2678,893,23,1,28.51,0.0,28.51
2679,894,53,1,286.1,57.22,228.88
2680,894,70,3,299.88,0.0,899.64
2681,894,30,1,249.53,12.48,237.05
2682,894,52,2,24.19,2.42,45.96
2683,895,47,1,55.06,8.26,46.8
2684,895,44,3,78.65,0.0,235.95
2685,895,42,1,292.61,0.0,292.61
2686,895,52,3,24.19,0.0,72.57
2687,896,47,3,55.06,0.0,165.18
2688,896,60,1,135.61,6.78,128.83
2689,896,71,1,87.28,4.36,82.92
2690,896,53,1,286.1,28.61,257.49
2691,896,48,3,165.41,24.81,471.42
2692,897,71,3,87.28,13.09,248.75
2693,897,21,1,46.8,2.34,44.46
2694,897,50,1,249.64,37.45,212.19
2695,898,20,2,161.66,16.17,307.15
2696,898,52,1,24.19,4.84,19.35
2697,898,74,3,275.04,0.0,825.12
2698,898,26,2,76.23,0.0,152.46
2699,898,53,3,286.1,171.66,686.64
2700,899,9,1,122.17,0.0,122.17
2701,900,26,2,76.23,30.49,121.97
2702,900,20,1,161.66,0.0,161.66
2703,900,28,3,280.03,0.0,840.09
2704,901,39,1,40.14,0.0,40.14
2705,901,13,1,213.52,10.68,202.84
2706,901,72,1,176.94,17.69,159.25
